request_time,request_url,response_code,response_size,last_update_local,last_update_remote,source_register
20200609 04:13:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 04:13:24 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200609 05:13:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 05:13:24 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200609 06:13:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 06:13:24 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200609 07:13:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 07:13:24 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200609 08:13:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 10:13:21 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 10:13:27 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200609 11:13:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 11:13:27 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200609 12:13:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 12:13:26 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200609 13:13:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 13:13:26 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200609 14:13:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F06%2F2020,404,21,20200605,,ClinicalTrials.gov
20200609 14:13:26 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 06:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 06:33:05 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 07:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 07:33:05 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 08:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 08:33:05 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 09:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 10:33:05 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 11:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 11:33:07 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 12:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 13:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 13:33:07 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 14:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 15:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 15:33:08 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 16:33:04 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 16:33:07 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 17:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 17:33:07 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 18:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 19:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200610 19:33:08 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200610 20:33:03 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 03:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 20:13:48 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200611 21:13:49 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 22:13:48 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200612 02:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,200,21,20200609,,ClinicalTrials.gov
20200612 05:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200611 04:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 04:13:47 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 05:13:48 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 08:13:47 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 09:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 10:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 10:13:48 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 11:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 12:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 13:13:48 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200611 14:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 15:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200611 16:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 18:13:48 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200611 20:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 05:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 06:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 06:13:48 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 07:13:48 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 13:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 14:13:48 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 16:13:48 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200611 19:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 21:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 23:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 23:13:49 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200612 00:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200612 00:13:48 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200612 01:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200612 04:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 06:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 07:13:49 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200608,ICTRP
20200612 08:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 09:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 10:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 10:13:51 GMT,https://www.who.int/ictrp/en/,200,73602,20200612,20200611,ICTRP
20200612 12:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200611 07:13:46 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 08:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 09:13:48 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 11:13:48 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200611 12:13:48 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200611 15:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 17:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 17:13:48 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 18:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200611 19:13:48 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200611 22:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F10%2F2020,404,21,20200609,,ClinicalTrials.gov
20200612 01:13:48 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200612 02:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200612 03:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 03:13:49 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200612 04:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200612 05:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200604,20200604,ICTRP
20200612 06:13:49 GMT,https://www.who.int/ictrp/en/,200,73602,20200604,20200604,ICTRP
20200612 07:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 07:13:55 GMT,https://www.who.int/ictrp/COVID19-web.csv,200,10855411,20200604,20200608,ICTRP
20200612 08:13:50 GMT,https://www.who.int/ictrp/en/,200,73602,20200608,20200611,ICTRP
20200612 08:13:56 GMT,https://www.who.int/ictrp/COVID19-web.csv,200,10967241,20200608,20200611,ICTRP
20200612 09:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 11:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 11:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 12:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 13:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 13:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 14:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 14:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 15:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 15:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 16:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 16:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 17:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 17:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 18:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 18:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 19:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 19:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 20:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 20:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 21:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 21:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 22:13:47 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 22:13:49 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200612 23:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200612 23:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 00:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 00:13:51 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 01:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 01:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 02:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 02:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 03:13:49 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 03:13:51 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 04:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 04:13:50 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 05:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 05:13:51 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 06:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 06:13:51 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 07:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 07:13:51 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200617 01:13:57 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 08:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 08:13:51 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 09:13:51 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 12:13:49 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 14:13:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 14:13:52 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 15:13:49 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 16:13:49 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 16:13:52 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200613 17:13:49 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 18:13:49 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 19:13:50 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 20:13:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 21:13:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 22:13:52 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200613 23:13:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200614 00:13:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200614 00:13:52 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200614 03:13:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200614 05:13:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200614 10:13:52 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200614 10:13:52 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200614 11:13:53 GMT,https://www.who.int/ictrp/en/,200,73572,20200612,20200611,ICTRP
20200614 12:13:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200614 13:13:52 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
20200614 15:13:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=06%2F13%2F2020,404,21,20200612,,ClinicalTrials.gov
